event_id,timestamp,threat_vector,actor_id,actor_role,target_resource,action_executed,associated_ticket_id,execution_time_delta,data_volume_kb,temporal_hour,is_anomaly
b7a86f57-cffb-4c14-dc12-0573d2bb3a3f,2025-03-25T10:09:23,NONE,USR-7633,operations_engineer,config-service,POST /api/v2/transactions,NULL,210.791,93.06,10,0
d9f6ffe3-d45e-4580-ae99-153f1d05841e,2025-12-12T14:25:41,NONE,USR-2563,operations_engineer,config-service,PATCH /api/v2/settings,INC-984813,194.543,1.95,14,0
45c9ed2e-742a-41a9-fe45-e125385232c1,2025-01-07T19:40:15,NONE,USR-9335,support_engineer,payment-gateway,GET /api/v2/accounts,NULL,163.567,11.66,19,0
3e85c29a-9d23-4fca-1942-11a7629e7697,2025-06-28T02:15:35,NONE,USR-7125,support_engineer,notification-service,POST /api/v2/transactions,INC-253540,225.645,82.85,2,0
682d0411-49fc-4694-1711-021fd818ac09,2025-11-26T12:25:38,NONE,USR-6845,qa_engineer,auth-service,UPDATE customer SET status = ? WHERE id = ?,INC-750105,349.465,60.43,12,0
42c2987a-cc16-418f-d7b8-1aa82bd59f85,2025-03-01T01:34:26,NONE,USR-5146,data_engineer,notification-service,GET /api/v2/settlements/pending,INC-699211,339.052,40.23,1,0
5e6ff8b9-dd8d-4613-7ebc-02eca16a22fc,2025-02-14T19:51:00,NONE,USR-1012,qa_engineer,config-service,POST /api/v2/auth/login,INC-872169,228.957,160.4,19,0
63d3c29a-5599-4ddb-989e-fea39a3d587a,2025-04-19T01:47:38,NONE,USR-7085,operations_engineer,batch-scheduler,POST /api/v2/kyc/verify,INC-441705,300.643,49.76,1,0
64b5f1a0-47c4-43e9-61cf-491b02202140,2025-05-17T14:11:59,NONE,USR-9575,business_analyst,identity-provider,RUN test-suite:integration,INC-538788,305.82,88.9,14,0
46786bfa-1d00-48bf-4df6-caafece2ed4c,2025-03-04T01:27:16,NONE,USR-3498,business_analyst,risk-scoring-api,GET /api/v2/settlements/pending,INC-718948,152.526,118.07,1,0
9b87700b-e369-4e9a-f540-4e8d8797f31b,2025-02-28T07:50:42,NONE,USR-6717,analyst,notification-service,POST /api/v2/kyc/verify,INC-174346,394.934,53.14,7,0
5dd1e1b7-bdc9-4e2e-db92-62457ea11789,2025-08-04T16:28:22,NONE,USR-9076,operations_engineer,risk-scoring-api,DELETE /api/v2/sessions/{id},INC-626504,500.603,1.0,16,0
ba81161b-d224-45ae-5fba-436e7a9e7657,2025-06-23T23:20:58,NONE,USR-5435,operations_engineer,config-service,PUT /api/v2/customers/{id}/profile,INC-797987,211.052,129.58,23,0
48dfaa29-d00c-47a8-21ef-c30939c13615,2025-07-14T14:11:13,NONE,USR-5952,analyst,batch-scheduler,UPDATE customer SET status = ? WHERE id = ?,INC-538988,407.176,56.92,14,0
057b90bc-c5b9-4fbf-3e27-81afff5187e8,2025-11-03T02:38:10,NONE,USR-4526,product_manager,notification-service,GET /api/v2/customers/{id},INC-800464,379.584,42.35,2,0
5ded2aff-b93f-439b-0c89-6b20c1e1f0a3,2025-04-27T06:34:55,NONE,USR-7664,data_engineer,batch-scheduler,MERGE PR #338 feature/rate-limiter,INC-437120,305.404,50.95,6,0
a2d426c9-95c1-4d14-d3a0-1d98556581e0,2025-11-04T23:45:58,NONE,USR-2863,operations_engineer,notification-service,GET /api/v2/accounts,INC-447018,273.074,94.26,23,0
70d82bdf-e7df-42a8-57d8-fdc08024b398,2025-08-13T15:11:51,NONE,USR-3934,developer,data-warehouse,GET /api/v2/settlements/pending,NULL,290.796,171.85,15,0
aba48f9b-20d8-4e15-c753-f5dacf3db691,2025-04-05T17:18:38,NONE,USR-8391,data_engineer,fraud-detection-engine,BUILD pipeline:app-service #412,INC-118033,410.722,32.92,17,0
8b3573ca-25b4-491d-455b-386800751271,2025-04-30T03:33:51,NONE,USR-9637,compliance_officer,account-ledger-api,GET /api/v2/accounts,INC-757409,374.671,54.06,3,0
da458c4e-5a62-4bdc-6af5-c6c934c55a33,2025-07-23T06:00:57,NONE,USR-2124,network_engineer,audit-log-service,POST /api/v2/auth/login,INC-636219,238.338,53.33,6,0
afb48c15-10dc-439b-38a3-0e0e278d6db0,2025-04-19T14:36:52,NONE,USR-4919,operations_engineer,data-warehouse,GET /api/v2/reports/daily,INC-331094,331.693,129.14,14,0
48c0b8e3-d77b-4feb-2553-7224a8e28e4b,2025-01-16T10:58:19,NONE,USR-1249,network_engineer,customer-portal,MERGE PR #338 feature/rate-limiter,INC-188315,251.454,121.15,10,0
683399ab-1100-46d2-6f89-cca57fcdd6c4,2025-10-23T22:54:20,NONE,USR-9563,product_manager,kyc-verification-service,DELETE /api/v2/sessions/{id},INC-220331,274.732,87.58,22,0
29fe101d-b5ee-4ccd-3baf-77756c0da518,2025-07-04T18:13:43,NONE,USR-3714,network_engineer,fraud-detection-engine,SELECT * FROM accounts WHERE account_id = ?,INC-205263,171.983,133.87,18,0
188f61a5-e48f-4f4a-f526-58f94e47f568,2025-09-12T15:30:36,NONE,USR-8700,developer,kyc-verification-service,GET /api/v2/audit/logs,NULL,362.404,27.22,15,0
9ee6b833-a3bd-4996-a205-0126de2237b2,2025-01-16T00:27:25,NONE,USR-1887,support_engineer,audit-log-service,GET /api/v2/settlements/pending,INC-557623,91.715,57.92,0,0
92e8a39b-9707-46ad-568d-4e526a44bf7d,2025-05-17T16:09:55,NONE,USR-6219,operations_engineer,data-warehouse,INSERT INTO audit_log VALUES (?),INC-232071,252.101,106.98,16,0
3ae54396-b123-400c-ee94-a376bf8e51ef,2025-12-18T18:36:11,NONE,USR-4247,business_analyst,account-ledger-api,GET /api/v2/reports/daily,INC-726476,129.849,10.52,18,0
f562b3d4-ce25-4c1e-900b-b458c42e4427,2025-11-07T06:18:55,NONE,USR-6796,developer,kyc-verification-service,INSERT INTO audit_log VALUES (?),NULL,342.863,76.55,6,0
ce714fd4-ca70-4fe7-ec30-6f6d163143ec,2025-06-28T07:05:14,NONE,USR-8440,business_analyst,settlement-engine,UPDATE customer SET status = ? WHERE id = ?,INC-211463,325.044,60.38,7,0
7a091ce2-834a-4fee-fe40-e8a9f8a06934,2025-10-16T08:53:15,NONE,USR-8684,network_engineer,settlement-engine,DEPLOY application-service v2.1.3,NULL,492.16,101.67,8,0
fd07ceaf-bf49-4af0-0f34-31f684036f78,2025-07-30T12:03:10,NONE,USR-3706,product_manager,audit-log-service,POST /api/v2/transactions,INC-244927,253.975,103.64,12,0
879aa77a-52a9-4d54-ad10-9e0602c16b4e,2025-04-13T00:36:34,NONE,USR-1750,data_engineer,customer-portal,GET /api/v2/fraud/alerts,INC-861613,486.604,61.03,0,0
20c73fcc-ea64-473f-b40c-7c1a46a9eae4,2025-03-30T04:22:14,NONE,USR-7232,product_manager,data-warehouse,DELETE /api/v2/sessions/{id},INC-503116,267.647,139.32,4,0
b74ad79a-263a-4fc6-0c15-9fadf410a7f3,2025-11-01T17:45:23,NONE,USR-3906,support_engineer,kyc-verification-service,RUN test-suite:integration,NULL,377.853,89.48,17,0
86636d43-ffde-48c6-873f-77d4259786c2,2025-11-26T13:16:26,NONE,USR-1968,support_engineer,notification-service,GET /api/v2/accounts,INC-782316,270.483,139.8,13,0
9ee407ae-8247-4f1f-8ec0-1cfac015027c,2025-03-24T01:11:55,NONE,USR-2411,support_engineer,fraud-detection-engine,INSERT INTO audit_log VALUES (?),INC-687192,307.957,107.63,1,0
ba2f0343-5800-4ea4-c875-6dc89a1bb697,2025-05-12T17:39:26,NONE,USR-3939,developer,risk-scoring-api,POST /api/v2/auth/login,INC-623497,345.339,13.45,17,0
3806d8e9-ebae-4f44-3b6a-e66cdea3b7df,2025-10-17T08:34:41,NONE,USR-3702,support_engineer,payment-gateway,UPDATE customer SET status = ? WHERE id = ?,INC-139444,352.531,101.29,8,0
ebe0b6d4-f3a3-4f89-c01a-7e6f1b464933,2025-03-16T18:42:49,NONE,USR-4901,data_engineer,transaction-db,BUILD pipeline:app-service #412,NULL,533.105,115.37,18,0
6c5a88e8-1c11-42ac-0101-a973c6e2703e,2025-01-25T04:51:25,NONE,USR-7420,qa_engineer,auth-service,POST /api/v2/auth/login,INC-557923,203.37,101.18,4,0
514c420d-e3c0-4227-9fde-9b74861cfb7d,2025-05-27T03:26:32,NONE,USR-8376,business_analyst,batch-scheduler,BUILD pipeline:app-service #412,INC-551317,355.679,68.08,3,0
df203d19-f67d-42b6-0e19-64cb7769de4f,2025-08-15T13:11:26,NONE,USR-7161,support_engineer,account-ledger-api,POST /api/v2/kyc/verify,NULL,453.096,134.38,13,0
97dbf56a-d1a4-44c3-c193-d6ce240849ad,2025-06-29T21:32:44,NONE,USR-2122,operations_engineer,config-service,GET /api/v2/reports/daily,INC-672614,198.583,100.81,21,0
28246293-bd3c-4b40-e57a-aceb7c8893b2,2025-07-30T00:03:33,NONE,USR-5717,operations_engineer,account-ledger-api,DELETE /api/v2/sessions/{id},NULL,240.25,44.83,0,0
c806d98d-e0fb-492b-cee6-ff79c04e22be,2025-07-03T13:21:16,NONE,USR-3764,business_analyst,identity-provider,MERGE PR #338 feature/rate-limiter,INC-631221,264.682,74.17,13,0
0af0ea8a-906b-4b2e-9d6d-048066c75681,2025-01-08T04:38:00,NONE,USR-7246,compliance_officer,compliance-db,UPDATE customer SET status = ? WHERE id = ?,INC-793255,357.211,74.88,4,0
fc65899d-805a-48fc-996a-d2616394b105,2025-12-27T07:20:11,NONE,USR-8613,network_engineer,fraud-detection-engine,GET /api/v2/customers/{id},INC-365145,351.692,101.81,7,0
037cd9e1-ec8c-4e08-f4e1-aa31d255ba88,2025-11-07T15:09:53,NONE,USR-1807,product_manager,kyc-verification-service,UPDATE customer SET status = ? WHERE id = ?,NULL,310.968,97.22,15,0
53d9557d-9027-4045-0f3a-9595ed58c834,2025-07-18T22:49:51,NONE,USR-3290,network_engineer,compliance-db,SELECT * FROM accounts WHERE account_id = ?,INC-855128,672.478,61.2,22,0
a05558d2-a497-4f9e-7def-27225fe6e781,2025-08-20T23:52:31,NONE,USR-6832,developer,transaction-db,PUT /api/v2/customers/{id}/profile,INC-749129,214.793,55.93,23,0
65c88a50-cb18-4210-5b98-1715d3ee4d77,2025-04-28T05:56:45,NONE,USR-9578,analyst,customer-portal,DELETE /api/v2/sessions/{id},INC-491051,298.619,166.8,5,0
44cde611-c488-4db4-de74-4201e7f53674,2025-09-02T05:38:48,NONE,USR-3914,compliance_officer,data-warehouse,GET /api/v2/accounts,INC-724441,583.421,107.47,5,0
1c0c3a30-8a08-4d24-2d0d-1814f23b8d42,2025-04-10T18:19:29,NONE,USR-8978,operations_engineer,notification-service,DEPLOY application-service v2.1.3,INC-984364,370.489,57.41,18,0
d5a57847-0f81-4722-aac1-8aaf271795b1,2025-08-25T18:53:31,NONE,USR-7235,qa_engineer,batch-scheduler,PUT /api/v2/customers/{id}/profile,INC-531957,495.08,84.05,18,0
be646374-f799-47b6-9c90-eab4cf5744f7,2025-08-19T03:18:21,NONE,USR-9761,developer,auth-service,GET /api/v2/fraud/alerts,INC-657628,291.638,111.0,3,0
363dea4a-308d-45ad-c7e4-6d966b09b38f,2025-08-20T15:03:46,NONE,USR-5239,developer,settlement-engine,DEPLOY application-service v2.1.3,INC-126318,318.414,96.93,15,0
e3e054c1-a0c7-4ca3-f02e-1a7033fd202e,2025-04-20T03:59:25,NONE,USR-3487,operations_engineer,customer-portal,DEPLOY application-service v2.1.3,INC-514346,256.537,155.42,3,0
511a0769-c8a2-4283-2520-03fd0f73e720,2025-10-01T07:23:43,NONE,USR-6065,business_analyst,payment-gateway,GET /api/v2/settlements/pending,INC-401805,469.786,1.0,7,0
7c71edd8-7986-485a-40f4-fb9a549b0949,2025-12-12T19:00:17,NONE,USR-6002,operations_engineer,payment-gateway,GET /api/v2/fraud/alerts,INC-441584,461.426,61.37,19,0
6dbd43f2-fcb3-4467-e1ab-32d51117dbbf,2025-03-19T22:06:43,NONE,USR-8633,product_manager,audit-log-service,GET /api/v2/reports/daily,INC-473192,158.608,98.82,22,0
b005aa9f-d2e9-454c-4503-9b4c61ed2474,2025-02-03T09:00:49,NONE,USR-6008,qa_engineer,kyc-verification-service,GET /api/v2/audit/logs,INC-459276,187.72,43.59,9,0
721bcb94-b843-454c-7725-82bbdedfc09d,2025-07-07T08:39:10,NONE,USR-2181,operations_engineer,data-warehouse,GET /api/v2/risk/score/{id},INC-377714,162.455,33.84,8,0
cc89164e-71f2-4df5-cad2-fa01f3f97384,2025-12-12T19:05:04,NONE,USR-9483,data_engineer,fraud-detection-engine,POST /api/v2/auth/login,INC-379975,192.406,103.0,19,0
b5767d47-22ce-41e9-5a67-89f1459e9d65,2025-12-15T12:37:10,NONE,USR-6219,qa_engineer,kyc-verification-service,POST /api/v2/transactions,INC-177335,284.633,117.61,12,0
bcecf39b-2353-484f-023f-642b012b7f20,2025-04-24T05:41:04,NONE,USR-6387,analyst,customer-portal,DELETE /api/v2/sessions/{id},INC-699031,221.856,55.8,5,0
8d5fcfe1-80db-40eb-20ef-6abd13b105dd,2025-06-13T16:17:06,NONE,USR-4911,support_engineer,transaction-db,GET /api/v2/customers/{id},INC-869612,255.937,86.12,16,0
97642f54-4f5b-4a7e-05e6-ec3fca7c71a9,2025-10-01T17:20:22,NONE,USR-7475,support_engineer,reporting-dashboard,GET /api/v2/settlements/pending,INC-134786,443.019,83.52,17,0
56060a8c-d918-4f00-b9b3-a0caf54414c9,2025-04-17T02:06:49,NONE,USR-1227,analyst,identity-provider,INSERT INTO audit_log VALUES (?),NULL,467.018,90.87,2,0
a4ad9d6b-a000-49f8-4fe8-cc6ad1091798,2025-10-11T07:53:43,NONE,USR-8337,business_analyst,account-ledger-api,DEPLOY application-service v2.1.3,NULL,208.15,89.2,7,0
57670dde-7994-43fa-d538-a36ffe4fde51,2025-12-19T17:42:28,NONE,USR-9844,product_manager,batch-scheduler,RUN test-suite:integration,INC-552036,292.634,30.15,17,0
e4b3eecc-55ae-4fee-1063-874fce19b1ff,2025-05-09T18:05:45,NONE,USR-4263,network_engineer,kyc-verification-service,SELECT * FROM accounts WHERE account_id = ?,INC-564041,503.066,74.08,18,0
1d6ebce9-7256-45b7-0950-8f806229b7c0,2025-09-21T06:25:23,NONE,USR-9305,analyst,kyc-verification-service,DEPLOY application-service v2.1.3,INC-113659,256.758,128.13,6,0
95153764-9165-4a18-faab-e8a171c4fa43,2025-02-16T20:05:31,NONE,USR-8007,operations_engineer,payment-gateway,RUN test-suite:integration,NULL,373.977,113.99,20,0
ebe74b4e-6ddb-446d-8e92-c37a8f1d20b9,2025-08-07T09:42:54,NONE,USR-8187,developer,transaction-db,BUILD pipeline:app-service #412,INC-293972,238.544,92.07,9,0
d47be020-49b9-4e66-5859-15f4e82a7a42,2025-05-20T23:49:28,NONE,USR-4246,developer,transaction-db,GET /api/v2/settlements/pending,INC-935324,417.29,77.31,23,0
5af16e39-96e3-43f6-46b3-c4f8e482397b,2025-12-09T18:19:12,NONE,USR-1256,compliance_officer,batch-scheduler,DEPLOY application-service v2.1.3,INC-695185,164.76,47.66,18,0
b5d79490-6869-417a-98f2-0f085b59c787,2025-10-26T04:23:35,NONE,USR-9546,network_engineer,batch-scheduler,POST /api/v2/auth/login,INC-883150,499.266,85.52,4,0
d2a8217d-1a8d-4f7e-ef79-688b07740c13,2025-11-25T13:51:53,NONE,USR-1564,analyst,kyc-verification-service,GET /api/v2/customers/{id},NULL,289.743,113.56,13,0
6c767010-267b-47d0-163f-ebfe686ca676,2025-06-01T09:58:31,NONE,USR-7960,operations_engineer,auth-service,GET /api/v2/settlements/pending,NULL,472.049,81.02,9,0
30753095-c93d-4f11-1663-2e29a336e39c,2025-03-29T02:47:29,NONE,USR-7058,network_engineer,batch-scheduler,DEPLOY application-service v2.1.3,INC-931753,414.481,160.82,2,0
393bf5b3-2f51-4143-9c00-32eb5820de0a,2025-06-26T10:24:08,NONE,USR-7208,developer,notification-service,DELETE /api/v2/sessions/{id},INC-826894,367.872,128.58,10,0
e7fd72e4-8d1f-4f41-9aaa-fc99db9c3949,2025-07-23T07:39:54,NONE,USR-2928,data_engineer,transaction-db,DEPLOY application-service v2.1.3,INC-210601,156.541,32.62,7,0
94c47118-e0be-4ae5-962a-11cb6e276671,2025-10-22T16:01:16,NONE,USR-1568,product_manager,audit-log-service,PATCH /api/v2/settings,NULL,350.588,70.31,16,0
126edbb6-bee9-422c-5a0d-35b55b8cc79b,2025-01-30T13:53:36,NONE,USR-7924,operations_engineer,fraud-detection-engine,POST /api/v2/transactions,INC-570574,400.637,71.65,13,0
55a5d1cb-6178-4efd-c0b0-a680501aacdc,2025-04-20T01:09:00,NONE,USR-5344,business_analyst,transaction-db,GET /api/v2/settlements/pending,INC-485476,511.298,21.12,1,0
7eb16fdd-209f-4bea-0dea-6ec444dc4459,2025-07-02T16:05:36,NONE,USR-7945,data_engineer,transaction-db,POST /api/v2/auth/login,INC-861487,464.638,64.56,16,0
241c7923-4778-4b74-8664-8a9e4f6caa1f,2025-10-03T12:42:56,NONE,USR-9092,product_manager,data-warehouse,UPDATE customer SET status = ? WHERE id = ?,INC-973280,271.296,81.64,12,0
a90c6408-2830-4679-8346-2190618c2287,2025-05-16T02:56:40,NONE,USR-4212,product_manager,batch-scheduler,GET /api/v2/fraud/alerts,INC-883997,269.005,96.61,2,0
8a1dcb02-f1af-417d-ae28-babf94e59ae1,2025-02-26T12:38:13,NONE,USR-4770,business_analyst,reporting-dashboard,GET /api/v2/fraud/alerts,NULL,310.976,45.2,12,0
6945544b-0c7a-4ef8-0551-ec80b018ff58,2025-07-18T14:36:20,NONE,USR-7420,data_engineer,data-warehouse,SELECT * FROM accounts WHERE account_id = ?,INC-768738,314.689,88.31,14,0
0a136741-9ec4-4497-a1fc-006b1c51462a,2025-11-01T15:01:01,NONE,USR-2705,network_engineer,notification-service,SELECT * FROM accounts WHERE account_id = ?,NULL,500.788,93.37,15,0
01e1b95f-716e-4224-c0bd-b0eb503faec6,2025-07-13T00:59:25,NONE,USR-5967,support_engineer,fraud-detection-engine,SELECT * FROM accounts WHERE account_id = ?,INC-239196,294.907,24.09,0,0
4eafd6f7-6e60-4f40-6be0-1526f3da216d,2025-09-21T03:55:29,NONE,USR-1738,developer,notification-service,RUN test-suite:integration,INC-676582,279.71,78.81,3,0
f987974c-ea5e-4b85-e7ed-c624ae0a0bfa,2025-11-05T07:40:25,NONE,USR-9237,compliance_officer,auth-service,GET /api/v2/audit/logs,INC-326106,600.045,25.93,7,0
ea735696-55f1-4196-c326-e1f94112c525,2025-04-27T17:12:11,NONE,USR-5995,product_manager,reporting-dashboard,GET /api/v2/risk/score/{id},INC-961385,347.423,61.49,17,0
acde3320-25df-4b08-c53c-b9fc37478b2c,2025-05-15T22:20:47,NONE,USR-9032,qa_engineer,notification-service,DELETE /api/v2/sessions/{id},INC-966835,249.269,45.96,22,0
783c1457-bf64-469b-7146-311cdf301c64,2025-03-02T06:12:09,NONE,USR-3848,support_engineer,compliance-db,GET /api/v2/settlements/pending,INC-473715,459.213,91.46,6,0
e9aa9705-077b-4885-4adb-b87fc999508d,2025-12-01T08:17:14,NONE,USR-6779,compliance_officer,notification-service,MERGE PR #338 feature/rate-limiter,INC-404480,445.584,91.13,8,0
6d86706a-1e57-4fea-d4a8-a74b33a25529,2025-01-30T09:35:22,NONE,USR-8145,business_analyst,fraud-detection-engine,GET /api/v2/settlements/pending,NULL,439.083,97.01,9,0
fc21a112-d1bf-40b7-8821-362c2b8ca10e,2025-05-16T11:34:08,NONE,USR-1900,support_engineer,batch-scheduler,POST /api/v2/kyc/verify,NULL,413.762,153.99,11,0
75660c37-afc3-42e0-e08f-7b348ee77cf3,2025-01-12T01:55:20,NONE,USR-5752,support_engineer,customer-portal,SELECT * FROM accounts WHERE account_id = ?,NULL,279.927,45.29,1,0
851fef0e-2ac0-4bba-2f5d-505ea19fde16,2025-06-11T18:15:10,NONE,USR-7977,operations_engineer,risk-scoring-api,UPDATE customer SET status = ? WHERE id = ?,INC-308362,314.913,49.08,18,0
2a475a22-c7d0-4420-f9e6-8b3ae2dbcf03,2025-04-13T18:01:07,NONE,USR-8507,compliance_officer,reporting-dashboard,GET /api/v2/accounts,INC-696004,312.85,128.21,18,0
e4b0cea4-aeab-4276-ae93-946efc6408aa,2025-04-24T02:48:42,NONE,USR-7872,network_engineer,batch-scheduler,GET /api/v2/risk/score/{id},INC-666416,387.404,14.55,2,0
ef81d9bc-24fa-4179-5d4d-bf52bda9ad21,2025-09-07T07:52:53,NONE,USR-6287,operations_engineer,auth-service,POST /api/v2/transactions,INC-386429,219.412,93.21,7,0
f5b8fa17-cacd-4bf2-bd93-338336f6f477,2025-03-16T21:11:31,NONE,USR-5223,analyst,reporting-dashboard,GET /api/v2/risk/score/{id},INC-268162,378.35,127.44,21,0
3747d6ae-0d71-46e8-1374-ff352ffbe7f0,2025-11-24T14:36:47,NONE,USR-1754,product_manager,auth-service,POST /api/v2/transactions,INC-266045,194.687,113.4,14,0
49e41101-dfb6-431d-62ed-d07e2984498f,2025-08-19T03:53:11,NONE,USR-7406,data_engineer,settlement-engine,GET /api/v2/settlements/pending,INC-782004,495.41,117.42,3,0
6b762c1e-7da5-4ab8-e9d2-2574e04eeca2,2025-10-22T02:03:25,NONE,USR-8948,operations_engineer,customer-portal,GET /api/v2/customers/{id},INC-457619,346.838,90.71,2,0
75556573-af43-4976-14e6-31acc2b2d8c8,2025-05-23T16:52:36,NONE,USR-6230,qa_engineer,identity-provider,UPDATE customer SET status = ? WHERE id = ?,NULL,243.144,207.15,16,0
4ef516af-0632-4fd4-3489-35775a422b16,2025-05-10T16:37:41,NONE,USR-2973,product_manager,kyc-verification-service,DELETE /api/v2/sessions/{id},INC-462058,295.167,55.29,16,0
86f0be4a-99a7-413e-9a83-2e2b76230aca,2025-01-19T23:51:01,NONE,USR-7812,business_analyst,config-service,GET /api/v2/customers/{id},INC-470783,266.265,43.44,23,0
8cd16ad3-2cd0-4a33-fa1c-61f2e8a4ce8a,2025-05-29T04:27:57,NONE,USR-2954,support_engineer,identity-provider,GET /api/v2/accounts,INC-645890,118.254,75.07,4,0
e96ef3d2-946c-4e09-9000-9530eda5119a,2025-03-15T00:12:28,NONE,USR-5759,operations_engineer,fraud-detection-engine,GET /api/v2/audit/logs,INC-497305,437.554,80.39,0,0
3face6f3-3da5-4552-c311-df0f6c22bbf1,2025-01-30T05:10:12,NONE,USR-7632,product_manager,customer-portal,POST /api/v2/auth/login,INC-753591,386.341,147.03,5,0
9a13d276-416e-4502-ef6c-0234d2903268,2025-02-16T21:14:40,NONE,USR-5450,compliance_officer,notification-service,GET /api/v2/accounts,INC-300177,423.456,156.88,21,0
116c0d82-b266-4755-8c96-0cb36f43cfb2,2025-08-03T01:17:16,NONE,USR-4160,data_engineer,identity-provider,GET /api/v2/customers/{id},INC-503525,359.038,80.93,1,0
6c9495a1-25f3-4736-4e80-9faa2b847b65,2025-08-15T09:15:39,NONE,USR-1696,operations_engineer,risk-scoring-api,POST /api/v2/transactions,INC-299997,414.712,40.98,9,0
ace8c4e2-cadf-4e6c-10a4-9bf6f2b9f5d4,2025-01-31T12:58:52,NONE,USR-6161,product_manager,fraud-detection-engine,GET /api/v2/reports/daily,INC-927697,267.212,100.82,12,0
49e61fe2-0f8e-4e4b-ea60-e5cbbf5b2efc,2025-02-28T16:36:40,NONE,USR-3295,network_engineer,config-service,POST /api/v2/auth/login,INC-141659,225.207,21.8,16,0
fc1b040a-a94b-46b6-58cc-f24541bb2d7a,2025-10-21T14:57:19,NONE,USR-7887,product_manager,auth-service,GET /api/v2/settlements/pending,INC-896169,298.808,109.1,14,0
a48965f4-09af-4827-a294-9cad4bf83b9a,2025-05-24T16:01:02,NONE,USR-1341,network_engineer,auth-service,GET /api/v2/accounts,INC-749669,179.249,149.4,16,0
9c76c959-c54d-44d2-c700-01c13cb6374f,2025-04-07T23:20:55,NONE,USR-9011,qa_engineer,compliance-db,BUILD pipeline:app-service #412,NULL,580.516,134.46,23,0
1e95b7a6-6acd-4bc4-61db-b97a5a7d7930,2025-02-18T11:06:42,NONE,USR-7700,operations_engineer,notification-service,GET /api/v2/settlements/pending,INC-919571,355.33,67.04,11,0
6e5ca4f3-a34f-48c7-b408-87b9bbc79845,2025-11-04T10:13:06,NONE,USR-1923,product_manager,data-warehouse,PATCH /api/v2/settings,INC-682692,249.745,130.87,10,0
0ddb82a1-4b38-4195-f1ed-0d08e6a5ba5a,2025-04-07T07:26:25,NONE,USR-2638,qa_engineer,payment-gateway,RUN test-suite:integration,NULL,300.304,43.31,7,0
ed2803ca-21ed-4a22-b859-10adfbff60eb,2025-10-18T08:20:20,NONE,USR-1643,qa_engineer,risk-scoring-api,POST /api/v2/auth/login,INC-557899,391.501,128.86,8,0
c13ea256-976a-4091-79e2-3f51b51552cd,2025-07-18T09:35:09,NONE,USR-3249,operations_engineer,settlement-engine,GET /api/v2/accounts,INC-350596,387.297,140.13,9,0
0cd3096b-72e4-4a25-dae1-0106dbf69280,2025-01-22T07:54:27,NONE,USR-7296,support_engineer,data-warehouse,GET /api/v2/accounts,INC-629573,321.808,140.92,7,0
c47a12fd-0fa5-4097-140a-876e45dfcc2f,2025-12-03T22:35:10,NONE,USR-1543,business_analyst,compliance-db,GET /api/v2/accounts,INC-720964,233.36,32.97,22,0
da2b874a-f7a6-4166-0790-4ae90ef7b4f5,2025-09-22T14:22:00,NONE,USR-9244,business_analyst,settlement-engine,BUILD pipeline:app-service #412,INC-248568,243.01,137.15,14,0
a2544756-d69e-44ea-a5b4-84d4364e384f,2025-03-23T15:09:29,NONE,USR-9144,qa_engineer,fraud-detection-engine,GET /api/v2/reports/daily,INC-267299,441.13,43.06,15,0
5350620d-a6a3-43f1-7632-27ad9e103744,2025-10-05T10:08:44,NONE,USR-4350,business_analyst,payment-gateway,GET /api/v2/customers/{id},INC-288421,378.099,54.57,10,0
b0014793-61b8-41a0-5b97-ffa0212188b2,2025-05-25T15:36:27,NONE,USR-4716,qa_engineer,identity-provider,GET /api/v2/accounts,INC-660892,192.028,77.85,15,0
53575b34-f593-49a3-073b-fea861fd8d67,2025-03-12T13:56:19,NONE,USR-1210,analyst,audit-log-service,INSERT INTO audit_log VALUES (?),INC-346749,254.41,100.7,13,0
3038d80d-a22a-4cc6-ff11-7a5e050991a7,2025-01-16T19:59:01,NONE,USR-6268,product_manager,auth-service,BUILD pipeline:app-service #412,NULL,536.211,115.42,19,0
101b7c4d-6d8f-4897-f36c-7f3ac6f8381a,2025-04-23T03:54:47,NONE,USR-2485,product_manager,data-warehouse,UPDATE customer SET status = ? WHERE id = ?,INC-191353,196.763,135.82,3,0
019c8ca3-17ff-4a26-c19b-753855dd9e3a,2025-08-13T17:35:16,NONE,USR-7723,support_engineer,audit-log-service,GET /api/v2/accounts,NULL,240.994,129.67,17,0
5ea9b261-fd73-49ff-7a1a-dd10945a4e8c,2025-10-16T16:30:42,NONE,USR-9359,network_engineer,identity-provider,GET /api/v2/risk/score/{id},INC-768643,168.522,106.4,16,0
acc0defc-8865-4ba4-b967-672672548924,2025-05-19T09:24:01,NONE,USR-7741,product_manager,audit-log-service,GET /api/v2/reports/daily,INC-915714,548.067,66.55,9,0
90e9a49f-c0ff-4217-ae33-f1f79d0a4628,2025-08-04T18:56:14,NONE,USR-7374,developer,identity-provider,GET /api/v2/audit/logs,INC-869877,272.72,82.78,18,0
b3b2187c-3b35-4513-9f5f-40deb60ea954,2025-01-28T18:36:10,NONE,USR-7255,product_manager,customer-portal,INSERT INTO audit_log VALUES (?),INC-184861,334.524,95.13,18,0
